Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-10-2020,CSA,UCSCPU,UCS-CPU-I6234,Q1 FY2011,OCT FY2011,89,10,2011,1,2011-10-01
01-09-2020,CSA,UCSCPU,UCS-CPU-I6234,Q1 FY2011,SEP FY2011,2,9,2011,1,2011-09-01
01-08-2021,CSA,UCSCPU,UCS-CPU-I6234,Q1 FY2012,AUG FY2012,110,8,2012,1,2012-08-01
01-10-2021,CSA,UCSCPU,UCS-CPU-I6234,Q1 FY2012,OCT FY2012,393,10,2012,1,2012-10-01
01-09-2021,CSA,UCSCPU,UCS-CPU-I6234,Q1 FY2012,SEP FY2012,216,9,2012,1,2012-09-01
01-08-2022,CSA,UCSCPU,UCS-CPU-I6234,Q1 FY2022,AUG FY2022,124,8,2022,1,2022-08-01
01-10-2022,CSA,UCSCPU,UCS-CPU-I6234,Q1 FY2022,OCT FY2022,572,10,2022,1,2022-10-01
01-09-2022,CSA,UCSCPU,UCS-CPU-I6234,Q1 FY2022,SEP FY2022,272,9,2022,1,2022-09-01
01-12-2020,CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2011,DEC FY2011,452,12,2011,2,2011-12-01
01-01-2020,CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2011,JAN FY2011,587,1,2011,2,2011-01-01
01-11-2020,CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2011,NOV FY2011,103,11,2011,2,2011-11-01
01-12-2021,CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2012,DEC FY2012,376,12,2012,2,2012-12-01
01-01-2021,CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2012,JAN FY2012,598,1,2012,2,2012-01-01
01-11-2021,CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2012,NOV FY2012,376,11,2012,2,2012-11-01
01-12-2022,CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2022,DEC FY2022,416,12,2022,2,2022-12-01
01-01-2022,CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2022,JAN FY2022,425,1,2022,2,2022-01-01
01-11-2022,CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2022,NOV FY2022,503,11,2022,2,2022-11-01
01-04-2020,CSA,UCSCPU,UCS-CPU-I6234,Q3 FY2011,APR FY2011,336,4,2011,3,2011-04-01
01-02-2020,CSA,UCSCPU,UCS-CPU-I6234,Q3 FY2011,FEB FY2011,162,2,2011,3,2011-02-01
01-03-2020,CSA,UCSCPU,UCS-CPU-I6234,Q3 FY2011,MAR FY2011,376,3,2011,3,2011-03-01
01-04-2021,CSA,UCSCPU,UCS-CPU-I6234,Q3 FY2012,APR FY2012,553,4,2012,3,2012-04-01
01-02-2021,CSA,UCSCPU,UCS-CPU-I6234,Q3 FY2012,FEB FY2012,577,2,2012,3,2012-02-01
01-03-2021,CSA,UCSCPU,UCS-CPU-I6234,Q3 FY2012,MAR FY2012,385,3,2012,3,2012-03-01
01-07-2020,CSA,UCSCPU,UCS-CPU-I6234,Q4 FY2011,JUL FY2011,510,7,2011,4,2011-07-01
01-06-2020,CSA,UCSCPU,UCS-CPU-I6234,Q4 FY2011,JUN FY2011,281,6,2011,4,2011-06-01
01-05-2020,CSA,UCSCPU,UCS-CPU-I6234,Q4 FY2011,MAY FY2011,238,5,2011,4,2011-05-01
01-07-2021,CSA,UCSCPU,UCS-CPU-I6234,Q4 FY2012,JUL FY2012,405,7,2012,4,2012-07-01
01-06-2021,CSA,UCSCPU,UCS-CPU-I6234,Q4 FY2012,JUN FY2012,327,6,2012,4,2012-06-01
01-05-2021,CSA,UCSCPU,UCS-CPU-I6234,Q4 FY2012,MAY FY2012,311,5,2012,4,2012-05-01
