Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-08-2016,UCEBU,PHONVID,CP-8845-K9,Q1 FY2022,AUG FY2022,3356,8,2022,1,2022-08-01
01-10-2016,UCEBU,PHONVID,CP-8845-K9,Q1 FY2022,OCT FY2022,8954,10,2022,1,2022-10-01
01-09-2016,UCEBU,PHONVID,CP-8845-K9,Q1 FY2022,SEP FY2022,5747,9,2022,1,2022-09-01
01-08-2017,UCEBU,PHONVID,CP-8845-K9,Q1 FY2002,AUG FY2002,14783,8,2002,1,2002-08-01
01-10-2017,UCEBU,PHONVID,CP-8845-K9,Q1 FY2002,OCT FY2002,30188,10,2002,1,2002-10-01
01-09-2017,UCEBU,PHONVID,CP-8845-K9,Q1 FY2002,SEP FY2002,16516,9,2002,1,2002-09-01
01-08-2018,UCEBU,PHONVID,CP-8845-K9,Q1 FY2008,AUG FY2008,10910,8,2008,1,2008-08-01
01-10-2018,UCEBU,PHONVID,CP-8845-K9,Q1 FY2008,OCT FY2008,27871,10,2008,1,2008-10-01
01-09-2018,UCEBU,PHONVID,CP-8845-K9,Q1 FY2008,SEP FY2008,13703,9,2008,1,2008-09-01
01-08-2019,UCEBU,PHONVID,CP-8845-K9,Q1 FY2007,AUG FY2007,19327,8,2007,1,2007-08-01
01-10-2019,UCEBU,PHONVID,CP-8845-K9,Q1 FY2007,OCT FY2007,24199,10,2007,1,2007-10-01
01-09-2019,UCEBU,PHONVID,CP-8845-K9,Q1 FY2007,SEP FY2007,18999,9,2007,1,2007-09-01
01-08-2020,UCEBU,PHONVID,CP-8845-K9,Q1 FY2011,AUG FY2011,8795,8,2011,1,2011-08-01
01-10-2020,UCEBU,PHONVID,CP-8845-K9,Q1 FY2011,OCT FY2011,22547,10,2011,1,2011-10-01
01-09-2020,UCEBU,PHONVID,CP-8845-K9,Q1 FY2011,SEP FY2011,12411,9,2011,1,2011-09-01
01-08-2021,UCEBU,PHONVID,CP-8845-K9,Q1 FY2012,AUG FY2012,6072,8,2012,1,2012-08-01
01-10-2021,UCEBU,PHONVID,CP-8845-K9,Q1 FY2012,OCT FY2012,13718,10,2012,1,2012-10-01
01-09-2021,UCEBU,PHONVID,CP-8845-K9,Q1 FY2012,SEP FY2012,6878,9,2012,1,2012-09-01
01-08-2022,UCEBU,PHONVID,CP-8845-K9,Q1 FY2022,AUG FY2022,9206,8,2022,1,2022-08-01
01-10-2022,UCEBU,PHONVID,CP-8845-K9,Q1 FY2022,OCT FY2022,18089,10,2022,1,2022-10-01
01-09-2022,UCEBU,PHONVID,CP-8845-K9,Q1 FY2022,SEP FY2022,9932,9,2022,1,2022-09-01
