Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-08-2018,UOPBLRBU,C9300,C9300-48P,Q1 FY2008,AUG FY2008,699,8,2008,1,2008-08-01
01-10-2018,UOPBLRBU,C9300,C9300-48P,Q1 FY2008,OCT FY2008,4602,10,2008,1,2008-10-01
01-09-2018,UOPBLRBU,C9300,C9300-48P,Q1 FY2008,SEP FY2008,868,9,2008,1,2008-09-01
01-08-2019,UOPBLRBU,C9300,C9300-48P,Q1 FY2007,AUG FY2007,6854,8,2007,1,2007-08-01
01-10-2019,UOPBLRBU,C9300,C9300-48P,Q1 FY2007,OCT FY2007,18512,10,2007,1,2007-10-01
01-09-2019,UOPBLRBU,C9300,C9300-48P,Q1 FY2007,SEP FY2007,8636,9,2007,1,2007-09-01
01-08-2020,UOPBLRBU,C9300,C9300-48P,Q1 FY2011,AUG FY2011,10383,8,2011,1,2011-08-01
01-10-2020,UOPBLRBU,C9300,C9300-48P,Q1 FY2011,OCT FY2011,20094,10,2011,1,2011-10-01
01-09-2020,UOPBLRBU,C9300,C9300-48P,Q1 FY2011,SEP FY2011,9833,9,2011,1,2011-09-01
01-08-2021,UOPBLRBU,C9300,C9300-48P,Q1 FY2012,AUG FY2012,8192,8,2012,1,2012-08-01
01-10-2021,UOPBLRBU,C9300,C9300-48P,Q1 FY2012,OCT FY2012,22529,10,2012,1,2012-10-01
01-09-2021,UOPBLRBU,C9300,C9300-48P,Q1 FY2012,SEP FY2012,10559,9,2012,1,2012-09-01
01-08-2022,UOPBLRBU,C9300,C9300-48P,Q1 FY2022,AUG FY2022,13148,8,2022,1,2022-08-01
01-10-2022,UOPBLRBU,C9300,C9300-48P,Q1 FY2022,OCT FY2022,29211,10,2022,1,2022-10-01
01-09-2022,UOPBLRBU,C9300,C9300-48P,Q1 FY2022,SEP FY2022,13879,9,2022,1,2022-09-01
01-12-2018,UOPBLRBU,C9300,C9300-48P,Q2 FY2008,DEC FY2008,5276,12,2008,2,2008-12-01
01-01-2018,UOPBLRBU,C9300,C9300-48P,Q2 FY2008,JAN FY2008,6152,1,2008,2,2008-01-01
01-11-2018,UOPBLRBU,C9300,C9300-48P,Q2 FY2008,NOV FY2008,2607,11,2008,2,2008-11-01
01-12-2019,UOPBLRBU,C9300,C9300-48P,Q2 FY2007,DEC FY2007,12020,12,2007,2,2007-12-01
01-01-2019,UOPBLRBU,C9300,C9300-48P,Q2 FY2007,JAN FY2007,13837,1,2007,2,2007-01-01
01-11-2019,UOPBLRBU,C9300,C9300-48P,Q2 FY2007,NOV FY2007,10460,11,2007,2,2007-11-01
01-12-2020,UOPBLRBU,C9300,C9300-48P,Q2 FY2011,DEC FY2011,14654,12,2011,2,2011-12-01
01-01-2020,UOPBLRBU,C9300,C9300-48P,Q2 FY2011,JAN FY2011,14305,1,2011,2,2011-01-01
01-11-2020,UOPBLRBU,C9300,C9300-48P,Q2 FY2011,NOV FY2011,12821,11,2011,2,2011-11-01
01-12-2021,UOPBLRBU,C9300,C9300-48P,Q2 FY2012,DEC FY2012,12544,12,2012,2,2012-12-01
01-01-2021,UOPBLRBU,C9300,C9300-48P,Q2 FY2012,JAN FY2012,17913,1,2012,2,2012-01-01
01-11-2021,UOPBLRBU,C9300,C9300-48P,Q2 FY2012,NOV FY2012,13932,11,2012,2,2012-11-01
01-12-2022,UOPBLRBU,C9300,C9300-48P,Q2 FY2022,DEC FY2022,16393,12,2022,2,2022-12-01
01-01-2022,UOPBLRBU,C9300,C9300-48P,Q2 FY2022,JAN FY2022,22035,1,2022,2,2022-01-01
01-11-2022,UOPBLRBU,C9300,C9300-48P,Q2 FY2022,NOV FY2022,18787,11,2022,2,2022-11-01
01-04-2018,UOPBLRBU,C9300,C9300-48P,Q3 FY2008,APR FY2008,11931,4,2008,3,2008-04-01
01-02-2018,UOPBLRBU,C9300,C9300-48P,Q3 FY2008,FEB FY2008,4268,2,2008,3,2008-02-01
01-03-2018,UOPBLRBU,C9300,C9300-48P,Q3 FY2008,MAR FY2008,5960,3,2008,3,2008-03-01
01-04-2019,UOPBLRBU,C9300,C9300-48P,Q3 FY2007,APR FY2007,25386,4,2007,3,2007-04-01
01-02-2019,UOPBLRBU,C9300,C9300-48P,Q3 FY2007,FEB FY2007,7161,2,2007,3,2007-02-01
