Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-08-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q1 FY2011,AUG FY2011,7489,8,2011,1,2011-08-01
01-10-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q1 FY2011,OCT FY2011,29381,10,2011,1,2011-10-01
01-09-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q1 FY2011,SEP FY2011,10981,9,2011,1,2011-09-01
01-08-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q1 FY2012,AUG FY2012,25231,8,2012,1,2012-08-01
01-10-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q1 FY2012,OCT FY2012,52407,10,2012,1,2012-10-01
01-09-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q1 FY2012,SEP FY2012,40868,9,2012,1,2012-09-01
01-08-2022,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q1 FY2022,AUG FY2022,53002,8,2022,1,2022-08-01
01-10-2022,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q1 FY2022,OCT FY2022,53460,10,2022,1,2022-10-01
01-09-2022,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q1 FY2022,SEP FY2022,37332,9,2022,1,2022-09-01
01-12-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2011,DEC FY2011,31646,12,2011,2,2011-12-01
01-01-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2011,JAN FY2011,48744,1,2011,2,2011-01-01
01-11-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2011,NOV FY2011,20561,11,2011,2,2011-11-01
01-12-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2012,DEC FY2012,42036,12,2012,2,2012-12-01
01-01-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2012,JAN FY2012,85545,1,2012,2,2012-01-01
01-11-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2012,NOV FY2012,38975,11,2012,2,2012-11-01
01-12-2022,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2022,DEC FY2022,45850,12,2022,2,2022-12-01
01-01-2022,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2022,JAN FY2022,45210,1,2022,2,2022-01-01
01-11-2022,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2022,NOV FY2022,39807,11,2022,2,2022-11-01
01-04-2019,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q3 FY2007,APR FY2007,1525,4,2007,3,2007-04-01
01-03-2019,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q3 FY2007,MAR FY2007,1920,3,2007,3,2007-03-01
01-04-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q3 FY2011,APR FY2011,72779,4,2011,3,2011-04-01
01-02-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q3 FY2011,FEB FY2011,19207,2,2011,3,2011-02-01
01-03-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q3 FY2011,MAR FY2011,26446,3,2011,3,2011-03-01
01-04-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q3 FY2012,APR FY2012,66837,4,2012,3,2012-04-01
01-02-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q3 FY2012,FEB FY2012,37018,2,2012,3,2012-02-01
01-03-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q3 FY2012,MAR FY2012,40647,3,2012,3,2012-03-01
01-07-2019,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q4 FY2007,JUL FY2007,29520,7,2007,4,2007-07-01
01-06-2019,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q4 FY2007,JUN FY2007,11255,6,2007,4,2007-06-01
01-05-2019,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q4 FY2007,MAY FY2007,5841,5,2007,4,2007-05-01
01-07-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q4 FY2011,JUL FY2011,68037,7,2011,4,2011-07-01
01-06-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q4 FY2011,JUN FY2011,26436,6,2011,4,2011-06-01
01-05-2020,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q4 FY2011,MAY FY2011,24508,5,2011,4,2011-05-01
01-07-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q4 FY2012,JUL FY2012,92246,7,2012,4,2012-07-01
01-06-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q4 FY2012,JUN FY2012,51624,6,2012,4,2012-06-01
01-05-2021,CSA,UCSMEM,UCS-MR-X64G2RT-H,Q4 FY2012,MAY FY2012,42365,5,2012,4,2012-05-01
