Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-08-2020,CSA,UCSCPU,UCS-CPU-I8260,Q1 FY2011,AUG FY2011,209,8,2011,1,2011-08-01
01-10-2020,CSA,UCSCPU,UCS-CPU-I8260,Q1 FY2011,OCT FY2011,558,10,2011,1,2011-10-01
01-09-2020,CSA,UCSCPU,UCS-CPU-I8260,Q1 FY2011,SEP FY2011,249,9,2011,1,2011-09-01
01-08-2021,CSA,UCSCPU,UCS-CPU-I8260,Q1 FY2012,AUG FY2012,104,8,2012,1,2012-08-01
01-10-2021,CSA,UCSCPU,UCS-CPU-I8260,Q1 FY2012,OCT FY2012,391,10,2012,1,2012-10-01
01-09-2021,CSA,UCSCPU,UCS-CPU-I8260,Q1 FY2012,SEP FY2012,236,9,2012,1,2012-09-01
01-08-2022,CSA,UCSCPU,UCS-CPU-I8260,Q1 FY2022,AUG FY2022,83,8,2022,1,2022-08-01
01-10-2022,CSA,UCSCPU,UCS-CPU-I8260,Q1 FY2022,OCT FY2022,175,10,2022,1,2022-10-01
01-09-2022,CSA,UCSCPU,UCS-CPU-I8260,Q1 FY2022,SEP FY2022,396,9,2022,1,2022-09-01
01-01-2019,CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2007,JAN FY2007,2,1,2007,2,2007-01-01
01-12-2020,CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2011,DEC FY2011,952,12,2011,2,2011-12-01
01-01-2020,CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2011,JAN FY2011,863,1,2011,2,2011-01-01
01-11-2020,CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2011,NOV FY2011,418,11,2011,2,2011-11-01
01-12-2021,CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2012,DEC FY2012,90,12,2012,2,2012-12-01
01-01-2021,CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2012,JAN FY2012,902,1,2012,2,2012-01-01
01-11-2021,CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2012,NOV FY2012,123,11,2012,2,2012-11-01
01-12-2022,CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2022,DEC FY2022,272,12,2022,2,2022-12-01
01-01-2022,CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2022,JAN FY2022,147,1,2022,2,2022-01-01
01-11-2022,CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2022,NOV FY2022,727,11,2022,2,2022-11-01
01-04-2019,CSA,UCSCPU,UCS-CPU-I8260,Q3 FY2007,APR FY2007,20,4,2007,3,2007-04-01
01-02-2019,CSA,UCSCPU,UCS-CPU-I8260,Q3 FY2007,FEB FY2007,384,2,2007,3,2007-02-01
01-03-2019,CSA,UCSCPU,UCS-CPU-I8260,Q3 FY2007,MAR FY2007,320,3,2007,3,2007-03-01
01-04-2020,CSA,UCSCPU,UCS-CPU-I8260,Q3 FY2011,APR FY2011,899,4,2011,3,2011-04-01
01-02-2020,CSA,UCSCPU,UCS-CPU-I8260,Q3 FY2011,FEB FY2011,624,2,2011,3,2011-02-01
01-03-2020,CSA,UCSCPU,UCS-CPU-I8260,Q3 FY2011,MAR FY2011,630,3,2011,3,2011-03-01
01-04-2021,CSA,UCSCPU,UCS-CPU-I8260,Q3 FY2012,APR FY2012,509,4,2012,3,2012-04-01
01-02-2021,CSA,UCSCPU,UCS-CPU-I8260,Q3 FY2012,FEB FY2012,505,2,2012,3,2012-02-01
01-03-2021,CSA,UCSCPU,UCS-CPU-I8260,Q3 FY2012,MAR FY2012,449,3,2012,3,2012-03-01
01-07-2019,CSA,UCSCPU,UCS-CPU-I8260,Q4 FY2007,JUL FY2007,734,7,2007,4,2007-07-01
01-06-2019,CSA,UCSCPU,UCS-CPU-I8260,Q4 FY2007,JUN FY2007,108,6,2007,4,2007-06-01
01-05-2019,CSA,UCSCPU,UCS-CPU-I8260,Q4 FY2007,MAY FY2007,389,5,2007,4,2007-05-01
01-07-2020,CSA,UCSCPU,UCS-CPU-I8260,Q4 FY2011,JUL FY2011,346,7,2011,4,2011-07-01
01-06-2020,CSA,UCSCPU,UCS-CPU-I8260,Q4 FY2011,JUN FY2011,335,6,2011,4,2011-06-01
01-05-2020,CSA,UCSCPU,UCS-CPU-I8260,Q4 FY2011,MAY FY2011,278,5,2011,4,2011-05-01
01-07-2021,CSA,UCSCPU,UCS-CPU-I8260,Q4 FY2012,JUL FY2012,326,7,2012,4,2012-07-01
01-06-2021,CSA,UCSCPU,UCS-CPU-I8260,Q4 FY2012,JUN FY2012,705,6,2012,4,2012-06-01
01-05-2021,CSA,UCSCPU,UCS-CPU-I8260,Q4 FY2012,MAY FY2012,189,5,2012,4,2012-05-01
