Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-10-2014,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2014,OCT FY2014,3600,10,2014,1,2014-10-01
01-08-2015,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2015,AUG FY2015,39428,8,2015,1,2015-08-01
01-10-2015,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2015,OCT FY2015,154967,10,2015,1,2015-10-01
01-09-2015,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2015,SEP FY2015,67344,9,2015,1,2015-09-01
01-08-2016,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2022,AUG FY2022,57031,8,2022,1,2022-08-01
01-10-2016,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2022,OCT FY2022,129086,10,2022,1,2022-10-01
01-09-2016,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2022,SEP FY2022,59378,9,2022,1,2022-09-01
01-08-2017,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2002,AUG FY2002,44975,8,2002,1,2002-08-01
01-10-2017,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2002,OCT FY2002,116313,10,2002,1,2002-10-01
01-09-2017,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2002,SEP FY2002,67534,9,2002,1,2002-09-01
01-08-2018,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2008,AUG FY2008,36751,8,2008,1,2008-08-01
01-10-2018,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2008,OCT FY2008,91842,10,2008,1,2008-10-01
01-09-2018,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2008,SEP FY2008,64388,9,2008,1,2008-09-01
01-08-2019,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2007,AUG FY2007,55255,8,2007,1,2007-08-01
01-10-2019,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2007,OCT FY2007,103604,10,2007,1,2007-10-01
01-09-2019,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2007,SEP FY2007,55531,9,2007,1,2007-09-01
01-08-2020,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2011,AUG FY2011,29954,8,2011,1,2011-08-01
01-10-2020,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2011,OCT FY2011,99827,10,2011,1,2011-10-01
01-09-2020,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2011,SEP FY2011,39354,9,2011,1,2011-09-01
01-08-2021,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2012,AUG FY2012,31337,8,2012,1,2012-08-01
01-10-2021,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2012,OCT FY2012,56769,10,2012,1,2012-10-01
01-09-2021,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2012,SEP FY2012,30572,9,2012,1,2012-09-01
01-08-2022,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2022,AUG FY2022,30187,8,2022,1,2022-08-01
