Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-10-2014,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2014,OCT FY2014,14545,10,2014,1,2014-10-01
01-08-2015,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2015,AUG FY2015,20403,8,2015,1,2015-08-01
01-10-2015,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2015,OCT FY2015,75220,10,2015,1,2015-10-01
01-09-2015,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2015,SEP FY2015,69525,9,2015,1,2015-09-01
01-08-2016,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2022,AUG FY2022,46431,8,2022,1,2022-08-01
01-10-2016,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2022,OCT FY2022,92692,10,2022,1,2022-10-01
01-09-2016,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2022,SEP FY2022,85121,9,2022,1,2022-09-01
01-08-2017,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2002,AUG FY2002,40350,8,2002,1,2002-08-01
01-10-2017,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2002,OCT FY2002,121691,10,2002,1,2002-10-01
01-09-2017,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2002,SEP FY2002,61118,9,2002,1,2002-09-01
01-08-2018,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2008,AUG FY2008,41865,8,2008,1,2008-08-01
01-10-2018,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2008,OCT FY2008,108745,10,2008,1,2008-10-01
01-09-2018,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2008,SEP FY2008,82756,9,2008,1,2008-09-01
01-08-2019,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2007,AUG FY2007,84014,8,2007,1,2007-08-01
01-10-2019,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2007,OCT FY2007,166758,10,2007,1,2007-10-01
01-09-2019,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2007,SEP FY2007,103596,9,2007,1,2007-09-01
01-08-2020,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2011,AUG FY2011,45226,8,2011,1,2011-08-01
01-10-2020,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2011,OCT FY2011,167928,10,2011,1,2011-10-01
01-09-2020,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2011,SEP FY2011,61064,9,2011,1,2011-09-01
01-08-2021,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2012,AUG FY2012,26007,8,2012,1,2012-08-01
01-10-2021,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2012,OCT FY2012,145511,10,2012,1,2012-10-01
01-09-2021,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2012,SEP FY2012,52414,9,2012,1,2012-09-01
01-08-2022,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2022,AUG FY2022,62276,8,2022,1,2022-08-01
01-10-2022,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2022,OCT FY2022,162657,10,2022,1,2022-10-01
01-09-2022,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2022,SEP FY2022,45328,9,2022,1,2022-09-01
01-12-2014,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2014,DEC FY2014,32209,12,2014,2,2014-12-01
01-01-2014,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2014,JAN FY2014,31729,1,2014,2,2014-01-01
01-11-2014,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2014,NOV FY2014,11527,11,2014,2,2014-11-01
01-12-2015,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2015,DEC FY2015,63023,12,2015,2,2015-12-01
01-01-2015,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2015,JAN FY2015,78652,1,2015,2,2015-01-01
01-11-2015,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2015,NOV FY2015,52426,11,2015,2,2015-11-01
01-12-2016,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2022,DEC FY2022,71281,12,2022,2,2022-12-01
01-01-2016,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2022,JAN FY2022,80802,1,2022,2,2022-01-01
01-11-2016,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2022,NOV FY2022,62857,11,2022,2,2022-11-01
01-12-2017,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2002,DEC FY2002,83949,12,2002,2,2002-12-01
01-01-2017,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2002,JAN FY2002,82070,1,2002,2,2002-01-01
01-11-2017,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2002,NOV FY2002,79164,11,2002,2,2002-11-01
01-12-2018,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2008,DEC FY2008,94505,12,2008,2,2008-12-01
01-01-2018,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2008,JAN FY2008,103576,1,2008,2,2008-01-01
01-11-2018,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2008,NOV FY2008,78620,11,2008,2,2008-11-01
01-12-2019,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2007,DEC FY2007,97796,12,2007,2,2007-12-01
01-01-2019,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2007,JAN FY2007,78037,1,2007,2,2007-01-01
01-11-2019,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2007,NOV FY2007,84520,11,2007,2,2007-11-01
01-12-2020,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2011,DEC FY2011,79257,12,2011,2,2011-12-01
01-01-2020,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2011,JAN FY2011,99854,1,2011,2,2011-01-01
01-11-2020,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2011,NOV FY2011,77622,11,2011,2,2011-11-01
01-12-2021,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2012,DEC FY2012,69324,12,2012,2,2012-12-01
01-01-2021,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2012,JAN FY2012,65089,1,2012,2,2012-01-01
01-11-2021,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2012,NOV FY2012,51268,11,2012,2,2012-11-01
01-12-2022,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2022,DEC FY2022,35175,12,2022,2,2022-12-01
01-01-2022,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2022,JAN FY2022,117766,1,2022,2,2022-01-01
01-11-2022,UCEBU,PHONVOC,CP-7841-K9,Q2 FY2022,NOV FY2022,43919,11,2022,2,2022-11-01
01-04-2014,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2014,APR FY2014,72483,4,2014,3,2014-04-01
01-02-2014,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2014,FEB FY2014,28942,2,2014,3,2014-02-01
01-03-2014,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2014,MAR FY2014,42734,3,2014,3,2014-03-01
01-04-2015,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2015,APR FY2015,100167,4,2015,3,2015-04-01
01-02-2015,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2015,FEB FY2015,63630,2,2015,3,2015-02-01
01-03-2015,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2015,MAR FY2015,91662,3,2015,3,2015-03-01
01-04-2016,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2022,APR FY2022,101178,4,2022,3,2022-04-01
01-02-2016,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2022,FEB FY2022,63309,2,2022,3,2022-02-01
01-03-2016,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2022,MAR FY2022,90397,3,2022,3,2022-03-01
01-04-2017,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2002,APR FY2002,118397,4,2002,3,2002-04-01
01-02-2017,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2002,FEB FY2002,51516,2,2002,3,2002-02-01
01-03-2017,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2002,MAR FY2002,74775,3,2002,3,2002-03-01
01-04-2018,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2008,APR FY2008,125469,4,2008,3,2008-04-01
01-02-2018,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2008,FEB FY2008,65593,2,2008,3,2008-02-01
01-03-2018,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2008,MAR FY2008,93575,3,2008,3,2008-03-01
01-04-2019,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2007,APR FY2007,104737,4,2007,3,2007-04-01
01-02-2019,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2007,FEB FY2007,62657,2,2007,3,2007-02-01
01-03-2019,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2007,MAR FY2007,69315,3,2007,3,2007-03-01
01-04-2020,UCEBU,PHONVOC,CP-7841-K9,Q3 FY2011,APR FY2011,61286,4,2011,3,2011-04-01
