Booking_Date,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,month,Year,Quater,Fiscal_Date
01-08-2022,CSA,UCSCPU,UCS-CPU-I6346,Q1 FY2022,AUG FY2022,165,8,2022,1,2022-08-01
01-10-2022,CSA,UCSCPU,UCS-CPU-I6346,Q1 FY2022,OCT FY2022,492,10,2022,1,2022-10-01
01-09-2022,CSA,UCSCPU,UCS-CPU-I6346,Q1 FY2022,SEP FY2022,252,9,2022,1,2022-09-01
01-12-2022,CSA,UCSCPU,UCS-CPU-I6346,Q2 FY2022,DEC FY2022,228,12,2022,2,2022-12-01
01-01-2022,CSA,UCSCPU,UCS-CPU-I6346,Q2 FY2022,JAN FY2022,363,1,2022,2,2022-01-01
01-11-2022,CSA,UCSCPU,UCS-CPU-I6346,Q2 FY2022,NOV FY2022,352,11,2022,2,2022-11-01
01-04-2021,CSA,UCSCPU,UCS-CPU-I6346,Q3 FY2012,APR FY2012,24,4,2012,3,2012-04-01
01-02-2021,CSA,UCSCPU,UCS-CPU-I6346,Q3 FY2012,FEB FY2012,0,2,2012,3,2012-02-01
01-07-2021,CSA,UCSCPU,UCS-CPU-I6346,Q4 FY2012,JUL FY2012,684,7,2012,4,2012-07-01
01-06-2021,CSA,UCSCPU,UCS-CPU-I6346,Q4 FY2012,JUN FY2012,92,6,2012,4,2012-06-01
01-05-2021,CSA,UCSCPU,UCS-CPU-I6346,Q4 FY2012,MAY FY2012,38,5,2012,4,2012-05-01
